Latitude,Longitude,Nationality,Year,LogbookLanguage,VoyageIni
13.5,-54.5167,Dutch,1756,Dutch,1.76E+07
14.25,-54.2167,Dutch,1756,Dutch,1.76E+07
14.3333,-54.15,Dutch,1756,Dutch,1.76E+07
14.25,-54.15,Dutch,1756,Dutch,1.76E+07
14.5833,-54.05,Dutch,1756,Dutch,1.76E+07
14.9167,-54.05,Dutch,1756,Dutch,1.76E+07
15.5,-54.1833,Dutch,1756,Dutch,1.76E+07
16.3167,-55.0167,Dutch,1756,Dutch,1.76E+07
17.9167,-53.3833,Dutch,1756,Dutch,1.76E+07
19.75,-53,Dutch,1756,Dutch,1.76E+07
21.5167,-52.6333,Dutch,1756,Dutch,1.76E+07
23.0333,-52.1,Dutch,1756,Dutch,1.76E+07
25.45,-51.2667,Dutch,1756,Dutch,1.76E+07
26.85,-50.7333,Dutch,1756,Dutch,1.76E+07
28.3167,-50.2333,Dutch,1756,Dutch,1.76E+07
29.6333,-49.7833,Dutch,1756,Dutch,1.76E+07
30.4167,-49.5833,Dutch,1756,Dutch,1.76E+07
31.2333,-49.6833,Dutch,1756,Dutch,1.76E+07
31.8833,-49.6,Dutch,1756,Dutch,1.76E+07
32.3167,-49.0167,Dutch,1756,Dutch,1.76E+07
33.4667,-48.0167,Dutch,1756,Dutch,1.76E+07
34.1333,-46.8167,Dutch,1756,Dutch,1.76E+07
34.2167,-47,Dutch,1756,Dutch,1.76E+07
14.6333,-55.5333,Dutch,1755,Dutch,1.76E+07
15.75,-55.9333,Dutch,1755,Dutch,1.76E+07
0.0333333,-22.2167,Dutch,1761,Dutch,1.76E+07
1.81667,-23.5333,Dutch,1761,Dutch,1.76E+07
2.7,-24.5333,Dutch,1761,Dutch,1.76E+07
3.66667,-25.5167,Dutch,1761,Dutch,1.76E+07
4.68333,-26.5333,Dutch,1761,Dutch,1.76E+07
41.4833,-30.55,Dutch,1761,Dutch,1.76E+07
42.45,-28.6167,Dutch,1761,Dutch,1.76E+07
42.5333,-27.75,Dutch,1761,Dutch,1.76E+07
43.3333,-26.8833,Dutch,1761,Dutch,1.76E+07
44.65,-24.8333,Dutch,1761,Dutch,1.76E+07
45.8,-22.7833,Dutch,1761,Dutch,1.76E+07
47.0333,-20.4667,Dutch,1761,Dutch,1.76E+07
47.5833,-19.4667,Dutch,1761,Dutch,1.76E+07
9.03333,-29.45,Dutch,1761,Dutch,1.76E+07
9.66667,-29.6167,Dutch,1761,Dutch,1.76E+07
10.1167,-29.8833,Dutch,1761,Dutch,1.76E+07
10.8167,-30.1333,Dutch,1761,Dutch,1.76E+07
11.6333,-30.5,Dutch,1761,Dutch,1.76E+07
12.6333,-32.45,Dutch,1761,Dutch,1.76E+07
13,-32.1667,Dutch,1761,Dutch,1.76E+07
13.85,-32.5167,Dutch,1761,Dutch,1.76E+07
14.8,-32.9167,Dutch,1761,Dutch,1.76E+07
15.7833,-33.3167,Dutch,1761,Dutch,1.76E+07
16.6167,-33.7333,Dutch,1761,Dutch,1.76E+07
17.45,-34.2833,Dutch,1761,Dutch,1.76E+07
18.2333,-34.8,Dutch,1761,Dutch,1.76E+07
19.1,-35.15,Dutch,1761,Dutch,1.76E+07
19.8333,-35.45,Dutch,1761,Dutch,1.76E+07
20.7,-35.8,Dutch,1761,Dutch,1.76E+07
21.5,-36.1167,Dutch,1761,Dutch,1.76E+07
22.4167,-36.4833,Dutch,1761,Dutch,1.76E+07
23.4,-36.6833,Dutch,1761,Dutch,1.76E+07
24.7667,-37.0333,Dutch,1761,Dutch,1.76E+07
26.15,-37.4333,Dutch,1761,Dutch,1.76E+07
27.5167,-37.7,Dutch,1761,Dutch,1.76E+07
28.8,-37.8333,Dutch,1761,Dutch,1.76E+07
33.8667,-37.3333,Dutch,1761,Dutch,1.76E+07
35.5333,-35.6833,Dutch,1761,Dutch,1.76E+07
37.05,-34.0333,Dutch,1761,Dutch,1.76E+07
39.1333,-32.6833,Dutch,1761,Dutch,1.76E+07
40.3,-31.1667,Dutch,1761,Dutch,1.76E+07
41.1167,-30.6833,Dutch,1761,Dutch,1.76E+07
37.2333,-17.98,Dutch,1760,Dutch,1.76E+07
35.65,-17.44,Dutch,1760,Dutch,1.76E+07
22.8333,-16.84,Dutch,1760,Dutch,1.76E+07
31.6833,-15.87,Dutch,1760,Dutch,1.76E+07
29.2,-15.21,Dutch,1760,Dutch,1.76E+07
28.3167,-16,Dutch,1760,Dutch,1.76E+07
26.3667,-15.2833,Dutch,1760,Dutch,1.76E+07
24.5833,-17.2833,Dutch,1760,Dutch,1.76E+07
22.6,-19.4333,Dutch,1760,Dutch,1.76E+07
20.9667,-19.7833,Dutch,1760,Dutch,1.76E+07
19.3333,-20.1333,Dutch,1760,Dutch,1.76E+07
17.6,-20.4833,Dutch,1760,Dutch,1.76E+07
14.3667,-20.1167,Dutch,1760,Dutch,1.76E+07
12.8833,-19.7,Dutch,1760,Dutch,1.76E+07
11.85,-22.75,Dutch,1760,Dutch,1.76E+07
11.2833,-21.5833,Dutch,1760,Dutch,1.76E+07
10.0333,-21.8333,Dutch,1760,Dutch,1.76E+07
8.63333,-21.55,Dutch,1760,Dutch,1.76E+07
7.76667,-21.25,Dutch,1760,Dutch,1.76E+07
8.08333,-20.55,Dutch,1760,Dutch,1.76E+07
49.6667,-5.15,Dutch,1760,Dutch,1.76E+07
47.1833,-12.87,Dutch,1760,Dutch,1.76E+07
47.1167,-14.63,Dutch,1760,Dutch,1.76E+07
46.1167,-16.01,Dutch,1760,Dutch,1.76E+07
45.5667,-15.91,Dutch,1760,Dutch,1.76E+07
44.8333,-16.97,Dutch,1760,Dutch,1.76E+07
44.65,-17.69,Dutch,1760,Dutch,1.76E+07
43.55,-18.33,Dutch,1760,Dutch,1.76E+07
42.3333,-18.73,Dutch,1760,Dutch,1.76E+07
7.25,-21.9,Dutch,1760,Dutch,1.76E+07
7,-21.3333,Dutch,1760,Dutch,1.76E+07
6.86667,-20.2167,Dutch,1760,Dutch,1.76E+07
6.55,-19.1,Dutch,1760,Dutch,1.76E+07
6.33333,-17.9833,Dutch,1760,Dutch,1.76E+07
38.65,-74.71,British,1768,English,1.77E+07
39.49,-74.16,British,1768,English,1.77E+07
40.333,-73.6,British,1768,English,1.77E+07
39.95,-72.0833,British,1768,English,1.77E+07
39.8833,-70.57,British,1768,English,1.77E+07
39.6,-68.37,British,1768,English,1.77E+07
39.9333,-67.01,British,1768,English,1.77E+07
39.55,-66.21,British,1768,English,1.77E+07
39.2333,-66.25,British,1768,English,1.77E+07
39,-65.37,British,1768,English,1.77E+07
40.8833,-64.56,British,1768,English,1.77E+07
42.8833,-63.58,British,1768,English,1.77E+07
44.4667,-61.75,British,1768,English,1.77E+07
46,-59,British,1768,English,1.77E+07
45.82,-59.68,British,1768,English,1.77E+07
43.7667,-63.95,British,1768,English,1.77E+07
41.7333,-64.5,British,1768,English,1.77E+07
41.2333,-66.1333,British,1768,English,1.77E+07
39.45,-66.65,British,1768,English,1.77E+07
36.5667,-69.1833,British,1768,English,1.77E+07
35.55,-70.05,British,1768,English,1.77E+07
33.6667,-70.05,British,1768,English,1.77E+07
33.8333,-70.4,British,1768,English,1.77E+07
33.1,-70.5333,British,1768,English,1.77E+07
33.0333,-73.1167,British,1768,English,1.77E+07
33.3667,-74.0833,British,1768,English,1.77E+07
32.6667,-74.4167,British,1768,English,1.77E+07
31.3333,-74,British,1768,English,1.77E+07
30.9167,-73.65,British,1768,English,1.77E+07
31.1333,-74,British,1768,English,1.77E+07
31.2667,-75.6833,British,1768,English,1.77E+07
32.7167,-78.2667,British,1768,English,1.77E+07
32.65,-78.3,British,1769,English,1.77E+07
33.5833,-76.3667,British,1769,English,1.77E+07
35.0833,-75.2834,British,1769,English,1.77E+07
36.7167,-73.2334,British,1769,English,1.77E+07
37.8833,-71.0167,British,1769,English,1.77E+07
38.55,-70.15,British,1769,English,1.77E+07
39.7333,-69.5167,British,1769,English,1.77E+07
40.1667,-68.35,British,1769,English,1.77E+07
39.8333,-67.5667,British,1769,English,1.77E+07
39.85,-66.2,British,1769,English,1.77E+07
5.05,-17.6,American,1807,Dutch,1.81E+07
4.51667,-17.5167,American,1807,Dutch,1.81E+07
4.06667,-17.0833,American,1807,Dutch,1.81E+07
3.96667,-16.5833,American,1807,Dutch,1.81E+07
3.9,-15.5,American,1807,Dutch,1.81E+07
3.55,-15.4,American,1807,Dutch,1.81E+07
3.33333,-15.75,American,1807,Dutch,1.81E+07
49.6667,-5.18333,American,1807,Dutch,1.81E+07
49.0333,-8.98333,American,1807,Dutch,1.81E+07
48.1667,-13.0167,American,1807,Dutch,1.81E+07
47.65,-15.9167,American,1807,Dutch,1.81E+07
37.1333,-39.5667,American,1807,Dutch,1.81E+07
35.45,-38.9833,American,1807,Dutch,1.81E+07
33.8333,-37.55,American,1807,Dutch,1.81E+07
32.9333,-35.7833,American,1807,Dutch,1.81E+07
31.5,-34.55,American,1807,Dutch,1.81E+07
29.1167,-32.8167,American,1807,Dutch,1.81E+07
26.6833,-30.9833,American,1807,Dutch,1.81E+07
24.6,-29.5667,American,1807,Dutch,1.81E+07
22.35,-28.0833,American,1807,Dutch,1.81E+07
20.3667,-27.1833,American,1807,Dutch,1.81E+07
17.8833,-26.2167,American,1807,Dutch,1.81E+07
15.6,-26.2333,American,1807,Dutch,1.81E+07
13.4167,-25.05,American,1807,Dutch,1.81E+07
11.4667,-23.5333,American,1807,Dutch,1.81E+07
9.93333,-21.55,American,1807,Dutch,1.81E+07
44.95,-30.3333,American,1807,Dutch,1.81E+07
44.4667,-31,American,1807,Dutch,1.81E+07
43.35,-31.9,American,1807,Dutch,1.81E+07
38.28,-40.94,American,1807,Dutch,1.81E+07
40.9667,-45.6,American,1807,Dutch,1.81E+07
8.9,95.55,Dutch,1790,Dutch,1.79E+07
8.23333,95.73,Dutch,1790,Dutch,1.79E+07
7.25,95.9,Dutch,1790,Dutch,1.79E+07
5.5,98.55,Dutch,1790,Dutch,1.79E+07
47.2,-17.2333,American,1807,Dutch,1.81E+07
46.1167,-19.65,American,1807,Dutch,1.81E+07
46.6333,-20.2333,American,1807,Dutch,1.81E+07
45.85,-21.85,American,1807,Dutch,1.81E+07
45.3667,-22.1,American,1807,Dutch,1.81E+07
45.8667,-23.15,American,1807,Dutch,1.81E+07
45.0833,-26.9,American,1807,Dutch,1.81E+07
-6.6,-24.35,American,1808,Dutch,1.81E+07
-8.81667,-25.3667,American,1808,Dutch,1.81E+07
-11.1,-25.7833,American,1808,Dutch,1.81E+07
-13.6333,-26.15,American,1808,Dutch,1.81E+07
-15.95,-26.2667,American,1808,Dutch,1.81E+07
-18.1,-26.2833,American,1808,Dutch,1.81E+07
-20.0333,-26.8167,American,1808,Dutch,1.81E+07
-21.45,-27.5333,American,1808,Dutch,1.81E+07
-21.8667,-27.5333,American,1808,Dutch,1.81E+07
-23.3833,-26.4833,American,1808,Dutch,1.81E+07
-30.2167,11.85,Dutch,1809,Dutch,1.81E+07
-29.05,9.51667,Dutch,1809,Dutch,1.81E+07
-28.65,9.38333,Dutch,1809,Dutch,1.81E+07
-27.5667,9.28333,Dutch,1809,Dutch,1.81E+07
-25.5833,6.41667,Dutch,1809,Dutch,1.81E+07
-24.2833,3.73333,Dutch,1810,Dutch,1.81E+07
-23.6833,1.71667,Dutch,1810,Dutch,1.81E+07
-22.9333,0.649999,Dutch,1810,Dutch,1.81E+07
-21.9333,-0.366667,Dutch,1810,Dutch,1.81E+07
-20.8833,-2.23333,Dutch,1810,Dutch,1.81E+07
-19.5333,-4.05,Dutch,1810,Dutch,1.81E+07
-18.05,-6,Dutch,1810,Dutch,1.81E+07
-15.4833,-9.05,Dutch,1810,Dutch,1.81E+07
-14.15,-10.5333,Dutch,1810,Dutch,1.81E+07
-12.4833,-12.6,Dutch,1810,Dutch,1.81E+07
-11.1833,-14.2833,Dutch,1810,Dutch,1.81E+07
-9.6,-16.2667,Dutch,1810,Dutch,1.81E+07
-7.86667,-18.1667,Dutch,1810,Dutch,1.81E+07
-6.21667,-20.0167,Dutch,1810,Dutch,1.81E+07
-4.58333,-21.9,Dutch,1810,Dutch,1.81E+07
-2.93333,-23.8,Dutch,1810,Dutch,1.81E+07
-2.41667,-26.3333,Dutch,1810,Dutch,1.81E+07
-2.3,-28.6333,Dutch,1810,Dutch,1.81E+07
-2.26667,-30.05,Dutch,1810,Dutch,1.81E+07
-1.85,-31.4167,Dutch,1810,Dutch,1.81E+07
-0.616667,-32.25,Dutch,1810,Dutch,1.81E+07
0.3,-32.7833,Dutch,1810,Dutch,1.81E+07
0.733333,-33.5833,Dutch,1810,Dutch,1.81E+07
5.55,-16.0367,French,1811,Dutch,1.81E+07
4.5,-16.2367,French,1811,Dutch,1.81E+07
4.06667,-15.8367,French,1811,Dutch,1.81E+07
-21.3667,69.5967,Dutch,1819,Dutch,1.82E+07
-21.3717,69.5967,Dutch,1819,Dutch,1.82E+07
-22.8317,66.5533,Dutch,1819,Dutch,1.82E+07
-22.7833,66.5533,Dutch,1819,Dutch,1.82E+07
-23.8333,63.5867,Dutch,1819,Dutch,1.82E+07
-33.8467,28.6567,Dutch,1819,Dutch,1.82E+07
-34.2783,29.5667,Dutch,1819,Dutch,1.82E+07
-34.56,29.0567,Dutch,1819,Dutch,1.82E+07
-35.3233,29.2,Dutch,1819,Dutch,1.82E+07
-35.0433,29.2633,Dutch,1819,Dutch,1.82E+07
-35.665,26.5533,Dutch,1819,Dutch,1.82E+07
-34.9367,26.02,Dutch,1819,Dutch,1.82E+07
-34.6283,24.25,Dutch,1819,Dutch,1.82E+07
-28.0667,46.94,Dutch,1819,Dutch,1.82E+07
-28.1283,46.94,Dutch,1819,Dutch,1.82E+07
-28.7667,43.5867,Dutch,1819,Dutch,1.82E+07
-15.9333,-23.3367,French,1811,Dutch,1.81E+07
-18.5833,-23.32,French,1811,Dutch,1.81E+07
-21.3,-22.2033,French,1811,Dutch,1.81E+07
-23.6667,-21.2533,French,1811,Dutch,1.81E+07
-26.4667,-21.2533,French,1811,Dutch,1.81E+07
-28.7333,-18.2033,French,1811,Dutch,1.81E+07
-30.8333,-19.12,French,1811,Dutch,1.81E+07
-32.65,-17.8533,French,1811,Dutch,1.81E+07
-35.3833,-15.97,French,1811,Dutch,1.81E+07
-36.0333,-12.87,French,1811,Dutch,1.81E+07
-36.1833,-11.2533,French,1811,Dutch,1.81E+07
-35.9167,-9.08667,French,1811,Dutch,1.81E+07
-36.15,-4.45333,French,1811,Dutch,1.81E+07
-36.4,-0.0866667,French,1811,Dutch,1.81E+07
-36.5,3.58,French,1811,Dutch,1.81E+07
-37.3667,7.68,French,1811,Dutch,1.81E+07
-37.65,7.19667,French,1811,Dutch,1.81E+07
-37.25,12.48,French,1811,Dutch,1.81E+07
-37.3167,9.46333,French,1811,Dutch,1.81E+07
-37.6167,15.3133,French,1811,Dutch,1.81E+07
-37.7667,19.0967,French,1811,Dutch,1.81E+07
-38.3667,19.3633,French,1811,Dutch,1.81E+07
-38.5667,28.03,French,1811,Dutch,1.81E+07
-38.3667,30.6633,French,1811,Dutch,1.81E+07
-38.7833,30.4633,French,1811,Dutch,1.81E+07
-38.3,36.4467,French,1811,Dutch,1.81E+07
-38.3833,32.9467,French,1811,Dutch,1.81E+07
-38.5,42.5467,French,1811,Dutch,1.81E+07
-38.6667,45.6133,French,1811,Dutch,1.81E+07
-37.3667,48.0133,French,1811,Dutch,1.81E+07
-37.6667,47.73,French,1811,Dutch,1.81E+07
-37.0667,50.13,French,1811,Dutch,1.81E+07
-36.05,50.8967,French,1811,Dutch,1.81E+07
-37.5667,50.6633,French,1811,Dutch,1.81E+07
-38.5833,49.8467,French,1811,Dutch,1.81E+07
-38.2167,55.9633,French,1811,Dutch,1.81E+07
-37.95,60.18,French,1811,Dutch,1.81E+07
-37.7333,64.4633,French,1811,Dutch,1.81E+07
-37.7,62.1467,French,1811,Dutch,1.81E+07
-37.7,71.03,French,1811,Dutch,1.81E+07
-38.0667,67.9633,French,1811,Dutch,1.81E+07
-38.0667,72.8467,French,1811,Dutch,1.81E+07
-38.0167,75.88,French,1811,Dutch,1.81E+07
-37.8667,79.11,French,1811,Dutch,1.81E+07
2.48333,-21.4667,Dutch,1818,Dutch,1.82E+07
2.55,-21.5667,Dutch,1818,Dutch,1.82E+07
2.51667,-19.9,Dutch,1818,Dutch,1.82E+07
1.8,-21.0167,Dutch,1818,Dutch,1.82E+07
0.483333,-21.8,Dutch,1818,Dutch,1.82E+07
-1.15,-22.75,Dutch,1818,Dutch,1.82E+07
-3.06667,-23.8667,Dutch,1818,Dutch,1.82E+07
-4.93333,-25.4667,Dutch,1818,Dutch,1.82E+07
-7.03333,-27.1333,Dutch,1818,Dutch,1.82E+07
27.05,-33.3,Spanish,1778,Spanish,1.78E+07
29.5,-33.0333,Spanish,1778,Spanish,1.78E+07
29.05,-33.0333,Spanish,1778,Spanish,1.78E+07
29.35,-32.4833,Spanish,1778,Spanish,1.78E+07
48.95,-6.23333,Dutch,1817,Dutch,1.82E+07
46.1667,-9.68333,Dutch,1817,Dutch,1.82E+07
43.5667,-11.1,Dutch,1817,Dutch,1.82E+07
42.1833,-12.0333,Dutch,1817,Dutch,1.82E+07
40.3333,-13.0667,Dutch,1817,Dutch,1.82E+07
37.7833,-14.65,Dutch,1817,Dutch,1.82E+07
37.7167,-15.8667,Dutch,1817,Dutch,1.82E+07
-24.9667,-20.99,Dutch,1818,Dutch,1.82E+07
-23.4,-20.91,Dutch,1818,Dutch,1.82E+07
-21.7667,-21.05,Dutch,1818,Dutch,1.82E+07
-19.9333,-21.01,Dutch,1818,Dutch,1.82E+07
-18.15,-21.14,Dutch,1818,Dutch,1.82E+07
-16.3,-21.13,Dutch,1818,Dutch,1.82E+07
11.5167,-28.21,Dutch,1819,Dutch,1.82E+07
13.4,-29.4,Dutch,1819,Dutch,1.82E+07
15.4833,-30.51,Dutch,1819,Dutch,1.82E+07
22.7167,-35.4167,Spanish,1778,Spanish,1.78E+07
40.2,-29.8667,Spanish,1778,Spanish,1.78E+07
40.8667,-29.55,Spanish,1778,Spanish,1.78E+07
41.3833,-29.45,Spanish,1778,Spanish,1.78E+07
40.4667,-25.35,Spanish,1778,Spanish,1.78E+07
40.0833,-24.55,Spanish,1778,Spanish,1.78E+07
39.95,-22.6167,Spanish,1778,Spanish,1.78E+07
39.45,-29,Spanish,1778,Spanish,1.78E+07
40,-28.7667,Spanish,1778,Spanish,1.78E+07
40.1,-27.65,Spanish,1778,Spanish,1.78E+07
38.2667,-32.74,Spanish,1778,Spanish,1.78E+07
39.3667,-32.46,Spanish,1778,Spanish,1.78E+07
40,-32.3,Spanish,1778,Spanish,1.78E+07
36.55,-17,Dutch,1817,Dutch,1.82E+07
34.8667,-17.75,Dutch,1818,Dutch,1.82E+07
32.9667,-18.5,Dutch,1818,Dutch,1.82E+07
40.1167,-30.25,Spanish,1778,Spanish,1.78E+07
9.6,-27.2,Spanish,1778,Spanish,1.78E+07
11.2333,-28.0667,Spanish,1778,Spanish,1.78E+07
7.21667,-20.4667,Dutch,1818,Dutch,1.82E+07
5.1,-19.9333,Dutch,1818,Dutch,1.82E+07
45.9,-19.6,Dutch,1818,Dutch,1.82E+07
47.05,-16.1833,Dutch,1818,Dutch,1.82E+07
47.8333,-11.9,Dutch,1818,Dutch,1.82E+07
48.4,-8.63333,Dutch,1818,Dutch,1.82E+07
48.9,-5.38333,Dutch,1818,Dutch,1.82E+07
49.3333,-4.03333,Dutch,1818,Dutch,1.82E+07
50.2,-2.65,Dutch,1818,Dutch,1.82E+07
48.8,-7.48333,Dutch,1818,Dutch,1.82E+07
48.2167,-8.56667,Dutch,1818,Dutch,1.82E+07
46.3833,-11.2,Dutch,1818,Dutch,1.82E+07
43.35,-13.85,Dutch,1818,Dutch,1.82E+07
40.3833,-15.5167,Dutch,1818,Dutch,1.82E+07
38.7,-17.15,Dutch,1818,Dutch,1.82E+07
38.3,-17.5833,Dutch,1818,Dutch,1.82E+07
36.85,-18.1,Dutch,1818,Dutch,1.82E+07
34.6167,-18.6667,Dutch,1818,Dutch,1.82E+07
32.4667,-19.2667,Dutch,1818,Dutch,1.82E+07
30.5,-20.1,Dutch,1818,Dutch,1.82E+07
28.7,-20.8167,Dutch,1818,Dutch,1.82E+07
26.5167,-21.4,Dutch,1818,Dutch,1.82E+07
23.7,-22.1833,Dutch,1818,Dutch,1.82E+07
20.7167,-23.2,Dutch,1818,Dutch,1.82E+07
19.4833,-23.7167,Dutch,1818,Dutch,1.82E+07
18.1667,-24.25,Dutch,1818,Dutch,1.82E+07
16.1667,-24.6167,Dutch,1818,Dutch,1.82E+07
15.3167,-24.65,Dutch,1818,Dutch,1.82E+07
13.4667,-23.3833,Dutch,1818,Dutch,1.82E+07
11.05,-23.35,Dutch,1818,Dutch,1.82E+07
10.65,-23.7667,Dutch,1818,Dutch,1.82E+07
-8.91667,-28.9167,Dutch,1818,Dutch,1.82E+07
-11.0333,-30.1333,Dutch,1818,Dutch,1.82E+07
-13.3333,-31.4,Dutch,1818,Dutch,1.82E+07
-15.7,-32.3,Dutch,1818,Dutch,1.82E+07
-18.0833,-33.2667,Dutch,1818,Dutch,1.82E+07
-19.7333,-37.8,Dutch,1818,Dutch,1.82E+07
-21.6333,-39.1333,Dutch,1818,Dutch,1.82E+07
-24.0167,-42.1333,Dutch,1818,Dutch,1.82E+07
-24.1,-41.7667,Dutch,1818,Dutch,1.82E+07
20.6667,-34.05,Dutch,1819,Dutch,1.82E+07
23.8667,-36.95,Dutch,1819,Dutch,1.82E+07
27.5167,-39.02,Dutch,1819,Dutch,1.82E+07
28.9833,-40.3,Dutch,1819,Dutch,1.82E+07
30.5833,-41.2,Dutch,1819,Dutch,1.82E+07
32.3333,-40.17,Dutch,1819,Dutch,1.82E+07
33.3,-39.37,Dutch,1819,Dutch,1.82E+07
38.1,-34.53,Dutch,1819,Dutch,1.82E+07
39.0833,-33.78,Dutch,1819,Dutch,1.82E+07
41.3833,-30.58,Dutch,1819,Dutch,1.82E+07
44.5667,-25.51,Dutch,1819,Dutch,1.82E+07
46.8167,-20.86,Dutch,1819,Dutch,1.82E+07
48.4167,-14,Dutch,1819,Dutch,1.82E+07
48.7833,-8.71667,Dutch,1819,Dutch,1.82E+07
22.3167,-77.1,Spanish,1768,Spanish,1.77E+07
23.5667,-83.49,Spanish,1773,Spanish,1.77E+07
23.2167,-82.5,Spanish,1773,Spanish,1.77E+07
24.2,-81.6167,Spanish,1774,Spanish,1.77E+07
24.6667,-80.65,Spanish,1774,Spanish,1.77E+07
25.3,-80.15,Spanish,1774,Spanish,1.77E+07
26.6,-79.7,Spanish,1774,Spanish,1.77E+07
27.8,-79.5333,Spanish,1774,Spanish,1.77E+07
29.3,-78.5667,Spanish,1774,Spanish,1.77E+07
29.3,-76.65,Spanish,1774,Spanish,1.77E+07
29.55,-75.2833,Spanish,1774,Spanish,1.77E+07
29.3833,-74.7333,Spanish,1774,Spanish,1.77E+07
30.0667,-73.3333,Spanish,1774,Spanish,1.77E+07
29.9667,-71.0167,Spanish,1774,Spanish,1.77E+07
30.1167,-68.8667,Spanish,1774,Spanish,1.77E+07
31.9333,-53.6333,Spanish,1774,Spanish,1.77E+07
32.6667,-51.0333,Spanish,1774,Spanish,1.77E+07
33.7,-47.9333,Spanish,1774,Spanish,1.77E+07
34.2333,-44.9167,Spanish,1774,Spanish,1.77E+07
33.8333,-44.0167,Spanish,1774,Spanish,1.77E+07
34.15,-42.6833,Spanish,1774,Spanish,1.77E+07
34.65,-41.1667,Spanish,1774,Spanish,1.77E+07
35.7167,-38.5667,Spanish,1774,Spanish,1.77E+07
36.3833,-35.1333,Spanish,1774,Spanish,1.77E+07
36.8167,-31.4333,Spanish,1774,Spanish,1.77E+07
36.0667,-29,Spanish,1774,Spanish,1.77E+07
35.7667,-28.6833,Spanish,1774,Spanish,1.77E+07
36.6,-27.65,Spanish,1774,Spanish,1.77E+07
36.7833,-27.15,Spanish,1774,Spanish,1.77E+07
-20.9167,-74.1167,Spanish,1776,Spanish,1.78E+07
-19.9333,-74.25,Spanish,1776,Spanish,1.78E+07
-18.35,-74.25,Spanish,1776,Spanish,1.78E+07
-16.65,-74.3333,Spanish,1776,Spanish,1.78E+07
-14.4333,-76.35,Spanish,1776,Spanish,1.78E+07
-12.3667,-78.2833,Spanish,1778,Spanish,1.78E+07
-13.1833,-79.55,Spanish,1778,Spanish,1.78E+07
-13.75,-80.1833,Spanish,1778,Spanish,1.78E+07
-15.15,-81.6833,Spanish,1778,Spanish,1.78E+07
-16.4167,-83.1,Spanish,1778,Spanish,1.78E+07
-17.6,-84.8167,Spanish,1778,Spanish,1.78E+07
-18.8833,-85.8,Spanish,1778,Spanish,1.78E+07
-20.7333,-86.6333,Spanish,1778,Spanish,1.78E+07
-22.2167,-87.2333,Spanish,1778,Spanish,1.78E+07
-24.0167,-87.6167,Spanish,1778,Spanish,1.78E+07
-25.5833,-87.85,Spanish,1778,Spanish,1.78E+07
-27.1667,-88.0167,Spanish,1778,Spanish,1.78E+07
-28.45,-88.4833,Spanish,1778,Spanish,1.78E+07
-28.55,-88.6833,Spanish,1778,Spanish,1.78E+07
-29.65,-89.1667,Spanish,1778,Spanish,1.78E+07
-31.4667,-89.55,Spanish,1778,Spanish,1.78E+07
-32.6667,-89.55,Spanish,1778,Spanish,1.78E+07
-33.5,-89.3167,Spanish,1778,Spanish,1.78E+07
-35.1833,-89.3167,Spanish,1778,Spanish,1.78E+07
-37.2833,-88.2333,Spanish,1778,Spanish,1.78E+07
-38.6833,-87.1667,Spanish,1778,Spanish,1.78E+07
-38.9167,-87.1,Spanish,1778,Spanish,1.78E+07
-40.3,-86.9167,Spanish,1778,Spanish,1.78E+07
-41.4667,-86.0667,Spanish,1778,Spanish,1.78E+07
-41.7667,-85.1667,Spanish,1778,Spanish,1.78E+07
-43.25,-86.2,Spanish,1778,Spanish,1.78E+07
-45.0333,-85.9167,Spanish,1778,Spanish,1.78E+07
-45.4667,-85.9833,Spanish,1778,Spanish,1.78E+07
-46.4167,-85.8167,Spanish,1778,Spanish,1.78E+07
-46.4167,-85.8,Spanish,1778,Spanish,1.78E+07
-47.85,-85.7333,Spanish,1778,Spanish,1.78E+07
-48.75,-85.8,Spanish,1778,Spanish,1.78E+07
-49.6833,-85.3,Spanish,1778,Spanish,1.78E+07
-51.7,-84.7,Spanish,1778,Spanish,1.78E+07
-53.6167,-83.7667,Spanish,1778,Spanish,1.78E+07
-55.3333,-81.4333,Spanish,1778,Spanish,1.78E+07
-57.8667,-79.3333,Spanish,1778,Spanish,1.78E+07
-57.5,-75.4333,Spanish,1778,Spanish,1.78E+07
-58.45,-70.7667,Spanish,1778,Spanish,1.78E+07
-58.0667,-70.4333,Spanish,1778,Spanish,1.78E+07
-58.4833,-71.5333,Spanish,1778,Spanish,1.78E+07
-58.7,-70.8,Spanish,1778,Spanish,1.78E+07
-58.7833,-67.2,Spanish,1778,Spanish,1.78E+07
-57.7667,-63.3167,Spanish,1778,Spanish,1.78E+07
-56.2833,-60.3167,Spanish,1778,Spanish,1.78E+07
-54.1667,-57.2833,Spanish,1778,Spanish,1.78E+07
-53.55,-54.7833,Spanish,1778,Spanish,1.78E+07
-53.0167,-53.5167,Spanish,1778,Spanish,1.78E+07
-52.0333,-51.3833,Spanish,1778,Spanish,1.78E+07
-50.75,-49.9167,Spanish,1778,Spanish,1.78E+07
-48.25,-48.6333,Spanish,1778,Spanish,1.78E+07
-45.7,-46.2333,Spanish,1778,Spanish,1.78E+07
-44.15,-45.2,Spanish,1778,Spanish,1.78E+07
-42.25,-46.3667,Spanish,1778,Spanish,1.78E+07
-41.1667,-45.05,Spanish,1778,Spanish,1.78E+07
